cik,company_name,form_type,date_filed,edgar_url
1064015,AMERITRANS CAPITAL CORP,10-K,2011-09-28,edgar/data/1064015/0001398432-11-000765.txt
1065001,"Shearson American REIT, Inc.",10-K/A,2011-08-17,edgar/data/1065001/0001019687-11-002698.txt
1065001,"Shearson American REIT, Inc.",10-K/A,2011-08-17,edgar/data/1065001/0001019687-11-002704.txt
1065001,"Shearson American REIT, Inc.",10-K,2011-09-07,edgar/data/1065001/0001019687-11-002920.txt
1065034,MAGMA DESIGN AUTOMATION INC,10-K/A,2011-07-19,edgar/data/1065034/0001445305-11-001951.txt
1065034,MAGMA DESIGN AUTOMATION INC,10-K,2011-07-15,edgar/data/1065034/0001445305-11-001881.txt
1066134,CORINTHIAN COLLEGES INC,10-K,2011-08-24,edgar/data/1066134/0001047469-11-007635.txt
1066194,EGAIN COMMUNICATIONS CORP,10-K,2011-09-27,edgar/data/1066194/0001193125-11-257374.txt
1067294,"CRACKER BARREL OLD COUNTRY STORE, INC",10-K,2011-09-27,edgar/data/1067294/0001140361-11-046998.txt
1067873,ASI ENTERTAINMENT INC,NT 10-K,2011-09-27,edgar/data/1067873/0001067873-11-000008.txt
1068874,IMPLANT SCIENCES CORP,NT 10-K,2011-09-29,edgar/data/1068874/0001068874-11-000031.txt
1068912,FIRST PLACE FINANCIAL CORP /DE/,NT 10-K,2011-09-29,edgar/data/1068912/0001144204-11-055592.txt
1069799,PACIFIC SANDS INC,NT 10-K,2011-09-29,edgar/data/1069799/0001096906-11-002289.txt
1070361,ARTIFICIAL LIFE INC,10-K,2011-08-03,edgar/data/1070361/0001145443-11-000702.txt
1070380,SABA SOFTWARE INC,10-K,2011-08-05,edgar/data/1070380/0001193125-11-212166.txt
1070524,GREENE COUNTY BANCORP INC,10-K,2011-09-28,edgar/data/1070524/0001070524-11-000023.txt
1070699,UAGH INC,NT 10-K,2011-09-28,edgar/data/1070699/0001323914-11-000001.txt
1071993,CONTANGO OIL & GAS CO,10-K,2011-08-29,edgar/data/1071993/0001193125-11-235620.txt
1072248,M LINE HOLDINGS INC,NT 10-K,2011-09-28,edgar/data/1072248/0001144204-11-055320.txt
1073349,BOTTOMLINE TECHNOLOGIES INC /DE/,10-K,2011-09-09,edgar/data/1073349/0001193125-11-244233.txt
1073362,Intelligent Living Corp,10-K,2011-09-30,edgar/data/1073362/0001052918-11-000527.txt
1073362,Intelligent Living Corp,NT 10-K,2011-08-29,edgar/data/1073362/0001052918-11-000436.txt
107454,WILSHIRE ENTERPRISES INC,10-K/A,2011-08-05,edgar/data/107454/0000914121-11-000230.txt
107454,WILSHIRE ENTERPRISES INC,10-K,2011-07-29,edgar/data/107454/0000914121-11-000223.txt
1074871,BEAR LAKE RECREATION INC,10-K,2011-08-25,edgar/data/1074871/0001024020-11-000053.txt
1076700,"KIT digital, Inc.",10-K/A,2011-08-03,edgar/data/1076700/0001144204-11-043743.txt
107681,WINN DIXIE STORES INC,10-K,2011-08-29,edgar/data/107681/0001193125-11-235478.txt
1076891,CHINA HOLDINGS GROUP INC,10-K,2011-08-11,edgar/data/1076891/0001002334-11-000313.txt
1077385,"RPM ADVANTAGE, INC.",10-K/A,2011-07-27,edgar/data/1077385/0001077385-11-000040.txt
1077385,"RPM ADVANTAGE, INC.",10-K/A,2011-07-27,edgar/data/1077385/0001077385-11-000044.txt
1077385,"RPM ADVANTAGE, INC.",10-K/A,2011-07-27,edgar/data/1077385/0001077385-11-000045.txt
1077385,"RPM ADVANTAGE, INC.",10-K/A,2011-07-27,edgar/data/1077385/0001077385-11-000049.txt
1077385,"RPM ADVANTAGE, INC.",10-K/A,2011-07-28,edgar/data/1077385/0001077385-11-000055.txt
1077385,"RPM ADVANTAGE, INC.",10-K/A,2011-07-28,edgar/data/1077385/0001077385-11-000056.txt
1077385,"RPM ADVANTAGE, INC.",10-K/A,2011-07-28,edgar/data/1077385/0001077385-11-000057.txt
1077385,"RPM ADVANTAGE, INC.",10-K/A,2011-07-28,edgar/data/1077385/0001077385-11-000058.txt
1077385,"RPM ADVANTAGE, INC.",10-K/A,2011-07-28,edgar/data/1077385/0001077385-11-000062.txt
1077638,SENSE TECHNOLOGIES INC,10-K,2011-08-03,edgar/data/1077638/0001325310-11-000036.txt
1077800,TECHNEST HOLDINGS INC,NT 10-K,2011-09-28,edgar/data/1077800/0001019687-11-003093.txt
1078037,"REMEDENT, INC.",10-K,2011-07-14,edgar/data/1078037/0001144204-11-040518.txt
1078271,EXTREME NETWORKS INC,10-K,2011-08-30,edgar/data/1078271/0001078271-11-000066.txt
1079297,"ProGreen Properties, Inc.",10-K,2011-07-29,edgar/data/1079297/0001144204-11-042850.txt
1079786,George Foreman Enterprises Inc,10-K,2011-08-25,edgar/data/1079786/0001144204-11-049790.txt
1079786,George Foreman Enterprises Inc,10-K,2011-08-26,edgar/data/1079786/0001144204-11-049812.txt
1079786,George Foreman Enterprises Inc,10-K,2011-08-26,edgar/data/1079786/0001144204-11-049861.txt
1080056,"THESTREET, INC.",10-K/A,2011-08-12,edgar/data/1080056/0001080056-11-000022.txt
1080448,PATRIOT GOLD CORP,10-K,2011-09-13,edgar/data/1080448/0000939802-11-000256.txt
1080448,PATRIOT GOLD CORP,NT 10-K,2011-08-29,edgar/data/1080448/0001262463-11-000155.txt
1080627,CHINA NEW MEDIA CORP,10-K,2011-09-28,edgar/data/1080627/0001079973-11-000777.txt
1080667,DITECH NETWORKS INC,10-K,2011-07-28,edgar/data/1080667/0001047469-11-006701.txt
1081078,API Technologies Corp.,10-K,2011-08-26,edgar/data/1081078/0001193125-11-234223.txt
1081091,STUDIO II BRANDS INC,10-K,2011-08-09,edgar/data/1081091/0001137050-11-000192.txt
1082431,"Pavilion Energy Resources, Inc.",10-K,2011-08-19,edgar/data/1082431/0001099910-11-000166.txt
1082506,OPENWAVE SYSTEMS INC,10-K,2011-09-06,edgar/data/1082506/0001193125-11-240409.txt
1082576,Grupo International Inc,10-K,2011-08-01,edgar/data/1082576/0001269678-11-000218.txt
1083459,"China Water Group, Inc.",10-K,2011-07-11,edgar/data/1083459/0001144204-11-039930.txt
1084031,"INTEGRATED ENVIRONMENTAL TECHNOLOGIES, LTD.",10-K/A,2011-08-26,edgar/data/1084031/0001213900-11-004788.txt
1084765,RESOURCES CONNECTION INC,10-K,2011-07-26,edgar/data/1084765/0000950123-11-067991.txt
1084869,1 800 FLOWERS COM INC,10-K,2011-09-16,edgar/data/1084869/0001140361-11-046233.txt
1084899,"GREENWORLD DEVELOPMENT, INC.",10-K/A,2011-09-13,edgar/data/1084899/0001213900-11-005045.txt
108516,WORTHINGTON INDUSTRIES INC,10-K,2011-08-01,edgar/data/108516/0001193125-11-204674.txt
1085734,BLOCKBUSTER INC,10-K,2011-07-13,edgar/data/1085734/0001193125-11-186981.txt
1086745,WPCS INTERNATIONAL INC,10-K,2011-07-29,edgar/data/1086745/0001013762-11-002001.txt
1088206,QUICK-MED TECHNOLOGIES INC,10-K,2011-09-29,edgar/data/1088206/0001088206-11-000015.txt
1088206,QUICK-MED TECHNOLOGIES INC,NT 10-K,2011-09-29,edgar/data/1088206/0001088206-11-000013.txt
1088211,Inova Technology Inc.,10-K,2011-08-09,edgar/data/1088211/0001062993-11-003159.txt
1088211,Inova Technology Inc.,NT 10-K,2011-07-29,edgar/data/1088211/0001204459-11-002039.txt
1088213,"Nano Mask, Inc.",10-K,2011-07-01,edgar/data/1088213/0001179350-11-000053.txt
1088213,"Nano Mask, Inc.",10-K,2011-08-02,edgar/data/1088213/0001179350-11-000064.txt
1088213,"Nano Mask, Inc.",10-K,2011-09-09,edgar/data/1088213/0001179350-11-000070.txt
1088312,UNI CORE HOLDINGS CORP,NT 10-K,2011-09-26,edgar/data/1088312/0001144204-11-054630.txt
1088413,"GREYSTONE LOGISTICS, INC.",10-K,2011-09-16,edgar/data/1088413/0001072613-11-000735.txt
1088413,"GREYSTONE LOGISTICS, INC.",NT 10-K,2011-08-29,edgar/data/1088413/0001072613-11-000688.txt
1088638,COCONNECT INC,10-K/A,2011-08-12,edgar/data/1088638/0001078782-11-002171.txt
1088825,TIVO INC,10-K/A,2011-08-25,edgar/data/1088825/0001088825-11-000103.txt
1089143,COLLECTORS UNIVERSE INC,10-K,2011-08-26,edgar/data/1089143/0001089143-11-000019.txt
1089272,BIG CAT ENERGY CORP,10-K,2011-07-28,edgar/data/1089272/0000939802-11-000178.txt
1089319,"FREESTONE RESOURCES, INC.",10-K,2011-09-28,edgar/data/1089319/0001121781-11-000277.txt
1090908,SELECTICA INC,10-K/A,2011-07-29,edgar/data/1090908/0001437749-11-005188.txt
1090967,GLOBAL ENERGY INC,10-K/A,2011-08-15,edgar/data/1090967/0001178913-11-002306.txt
1091491,HCSB FINANCIAL CORP,10-K/A,2011-08-31,edgar/data/1091491/0001104659-11-049722.txt
109156,ZALE CORP,10-K,2011-09-20,edgar/data/109156/0001047469-11-008140.txt
1092367,SYCAMORE NETWORKS INC,10-K,2011-09-21,edgar/data/1092367/0001193125-11-253325.txt
1093248,"MEDINA INTERNATIONAL HOLDINGS, INC.",10-K,2011-08-01,edgar/data/1093248/0001072588-11-000144.txt
1093248,"MEDINA INTERNATIONAL HOLDINGS, INC.",NT 10-K,2011-08-01,edgar/data/1093248/0001072588-11-000143.txt
1093677,"WORLDSTAR ENERGY, CORP.",10-K,2011-09-09,edgar/data/1093677/0001062993-11-003649.txt
1093677,"WORLDSTAR ENERGY, CORP.",10-K,2011-09-19,edgar/data/1093677/0001062993-11-003814.txt
1093677,"WORLDSTAR ENERGY, CORP.",10-K,2011-09-26,edgar/data/1093677/0001062993-11-003909.txt
1094238,HARRIS INTERACTIVE INC,10-K,2011-09-28,edgar/data/1094238/0000950123-11-087368.txt
1094739,FINISAR CORP,10-K/A,2011-08-29,edgar/data/1094739/0001445305-11-002642.txt
1095130,"ARKADOS GROUP, INC.",NT 10-K,2011-08-30,edgar/data/1095130/0001072613-11-000690.txt
1095133,ISA INTERNATIONALE INC,10-K/A,2011-09-29,edgar/data/1095133/0001095133-11-000029.txt
1095266,WORKSTREAM INC,10-K,2011-08-24,edgar/data/1095266/0001398344-11-001908.txt
1095565,HEALTHSTREAM INC,10-K/A,2011-08-10,edgar/data/1095565/0000950123-11-075419.txt
109563,APPLIED INDUSTRIAL TECHNOLOGIES INC,10-K,2011-08-17,edgar/data/109563/0000950123-11-078219.txt
1096555,"Myriad Interactive Media, Inc.",NT 10-K,2011-09-28,edgar/data/1096555/0001255294-11-000569.txt
1096791,Oilsands Quest Inc,10-K/A,2011-07-08,edgar/data/1096791/0000950142-11-001299.txt
1096791,Oilsands Quest Inc,10-K,2011-07-06,edgar/data/1096791/0001096791-11-000007.txt
1096840,Sunway Global Inc.,10-K/A,2011-07-06,edgar/data/1096840/0001144204-11-039349.txt
1096840,Sunway Global Inc.,10-K/A,2011-07-06,edgar/data/1096840/0001144204-11-039353.txt
1096840,Sunway Global Inc.,10-K/A,2011-07-06,edgar/data/1096840/0001144204-11-039355.txt
1096939,Vista International Technologies Inc,10-K/A,2011-08-05,edgar/data/1096939/0001387131-11-001447.txt
1098880,IntelGenx Technologies Corp.,10-K/A,2011-09-21,edgar/data/1098880/0001204459-11-002573.txt
1099215,PROTALEX INC,10-K,2011-08-19,edgar/data/1099215/0001144204-11-048739.txt
1099290,"SINOCOKING COAL & COKE CHEMICAL INDUSTRIES, INC.",10-K/A,2011-09-29,edgar/data/1099290/0001144204-11-055632.txt
1099290,"SINOCOKING COAL & COKE CHEMICAL INDUSTRIES, INC.",10-K,2011-09-13,edgar/data/1099290/0001144204-11-052753.txt
1099332,TIRE INTERNATIONAL ENVIRONMENTAL SOLUTIONS INC.,10-K/A,2011-07-27,edgar/data/1099332/0001471242-11-000137.txt
1099332,TIRE INTERNATIONAL ENVIRONMENTAL SOLUTIONS INC.,10-K/A,2011-08-25,edgar/data/1099332/0001471242-11-000181.txt
1100412,ARRAY BIOPHARMA INC,10-K,2011-08-12,edgar/data/1100412/0001047469-11-007339.txt
1101396,"DELTA APPAREL, INC",10-K,2011-09-01,edgar/data/1101396/0001101396-11-000012.txt
1101423,"VANTONE INTERNATIONAL GROUP, INC.",10-K,2011-07-13,edgar/data/1101423/0001213900-11-003640.txt
1102414,CARBONICS CAPITAL CORP,10-K,2011-09-29,edgar/data/1102414/0001144204-11-055548.txt
1103577,"SPARE BACKUP, INC.",10-K/A,2011-07-07,edgar/data/1103577/0001437749-11-004596.txt
1104280,SANGUI BIOTECH INTERNATIONAL INC,10-K,2011-08-23,edgar/data/1104280/0001078782-11-002431.txt
1104485,"NORTHERN OIL & GAS, INC.",10-K/A,2011-09-16,edgar/data/1104485/0000897101-11-001599.txt
110621,RPM INTERNATIONAL INC/DE/,10-K,2011-07-27,edgar/data/110621/0001193125-11-198745.txt
1106838,"Chanticleer Holdings, Inc.",10-K/A,2011-07-06,edgar/data/1106838/0001144204-11-039358.txt
1110647,"OCLARO, INC.",10-K,2011-09-09,edgar/data/1110647/0000950123-11-083762.txt
1111284,"GOLD HORSE INTERNATIONAL, INC.",10-K,2011-09-28,edgar/data/1111284/0001161697-11-000877.txt
1111817,LONGWEI PETROLEUM INVESTMENT HOLDING LTD,10-K,2011-09-13,edgar/data/1111817/0001013762-11-002483.txt
1112706,CANYON COPPER CORP.,10-K,2011-09-28,edgar/data/1112706/0001062993-11-003933.txt
1114208,XXX Acquisition Corp.,10-K/A,2011-07-21,edgar/data/1114208/0001019687-11-002302.txt
1114208,XXX Acquisition Corp.,10-K,2011-07-21,edgar/data/1114208/0001019687-11-002285.txt
1114208,XXX Acquisition Corp.,10-K,2011-07-21,edgar/data/1114208/0001019687-11-002294.txt
1114274,COL CHINA ONLINE INTERNATIONAL INC,10-K,2011-09-28,edgar/data/1114274/0001000096-11-000242.txt
1114925,LANTRONIX INC,10-K,2011-09-15,edgar/data/1114925/0001019687-11-003012.txt
1116132,COACH INC,10-K,2011-08-19,edgar/data/1116132/0001144204-11-048771.txt
1116204,SINO ASSURANCE INC.,10-K/A,2011-08-10,edgar/data/1116204/0001137050-11-000193.txt
1117228,MASS MEGAWATTS WIND POWER INC,10-K,2011-07-29,edgar/data/1117228/0001140361-11-038489.txt
1117297,"QUINSTREET, INC",10-K,2011-08-30,edgar/data/1117297/0000950123-11-081083.txt
1118233,WORLDNET INC OF NEVADA,10-K/A,2011-07-07,edgar/data/1118233/0001023175-11-000369.txt
1118384,ROGERS INTERNATIONAL RAW MATERIALS FUND LP,10-K/A,2011-07-20,edgar/data/1118384/0001193125-11-192528.txt
1118974,"30DC, INC.",NT 10-K,2011-09-26,edgar/data/1118974/0001065949-11-000176.txt
1122020,PCS EDVENTURES COM INC,10-K/A,2011-07-18,edgar/data/1122020/0001010412-11-000358.txt
1123360,GLOBAL PAYMENTS INC,10-K,2011-07-25,edgar/data/1123360/0001193125-11-196004.txt
1126115,"LZG INTERNATIONAL, INC.",10-K,2011-08-10,edgar/data/1126115/0001023175-11-000426.txt
1126162,Global Biotech Corp.,10-K/A,2011-07-06,edgar/data/1126162/0001171520-11-000494.txt
1126162,Global Biotech Corp.,10-K,2011-07-05,edgar/data/1126162/0001171520-11-000490.txt
1127342,GMX RESOURCES INC,10-K/A,2011-09-01,edgar/data/1127342/0001193125-11-239246.txt
1128250,BA Credit Card Trust,10-K,2011-09-28,edgar/data/1128250/0001068238-11-000327.txt
1128383,NEVADA CLASSIC THOROUGHBREDS INC,10-K,2011-09-26,edgar/data/1128383/0001128383-11-000008.txt
1129018,ARDENT MINES LTD,10-K,2011-08-31,edgar/data/1129018/0001144204-11-050624.txt
1133116,"HARDWIRED INTERACTIVE, INC.",10-K,2011-09-28,edgar/data/1133116/0001262463-11-000196.txt
1134982,PREVENTION INSURANCE COM INC,10-K,2011-07-27,edgar/data/1134982/0001213900-11-003914.txt
1137005,"Healthient, Inc.",NT 10-K,2011-09-28,edgar/data/1137005/0001019687-11-003086.txt
1137083,"L & L ENERGY, INC.",10-K/A,2011-07-29,edgar/data/1137083/0001168542-11-000041.txt
1137083,"L & L ENERGY, INC.",10-K/A,2011-08-05,edgar/data/1137083/0001168542-11-000054.txt
1137083,"L & L ENERGY, INC.",10-K/A,2011-08-10,edgar/data/1137083/0001168542-11-000057.txt
1137083,"L & L ENERGY, INC.",10-K,2011-07-29,edgar/data/1137083/0001168542-11-000044.txt
1137083,"L & L ENERGY, INC.",NT 10-K,2011-07-14,edgar/data/1137083/0001168542-11-000037.txt
1137204,"Augme Technologies, Inc.",10-K/A,2011-08-25,edgar/data/1137204/0001104659-11-048773.txt
1137204,"Augme Technologies, Inc.",10-K/A,2011-08-26,edgar/data/1137204/0001104659-11-048907.txt
1137239,AMERICAS ENERGY Co - AECO,10-K,2011-07-18,edgar/data/1137239/0001127855-11-000336.txt
1137789,Seagate Technology plc,10-K/A,2011-08-24,edgar/data/1137789/0001104659-11-048546.txt
1137789,Seagate Technology plc,10-K,2011-08-17,edgar/data/1137789/0001047469-11-007483.txt
1137855,PACIFIC GOLD CORP,10-K,2011-07-12,edgar/data/1137855/0001158957-11-000219.txt
